# Tetrahedron method
        9.9794231190        0.1485092610        0.1485092610
       10.0685069847        0.1602084011        0.1602084011
       10.1575908505        0.1751567466        0.1751567466
       10.2466747162        0.1963550183        0.1963550183
       10.3357585819        0.2313791690        0.2313791690
       10.4248424477        0.3467787877        0.3467787877
       10.5139263134        0.2591455187        0.2591455187
       10.6030101791        0.1948864398        0.1948864398
       10.6920940449        0.1615301214        0.1615301214
       10.7811779106        0.1435559471        0.1435559471
       10.8702617763        0.1146419175        0.1146419175
       10.9593456421        0.0937557476        0.0937557476
       11.0484295078        0.0595669271        0.0595669271
       11.1375133735        0.0453095216        0.0453095216
       11.2265972393        0.0406740548        0.0406740548
       11.3156811050        0.0493976068        0.0493976068
       11.4047649707        0.0625823279        0.0625823279
       11.4938488365        0.0862488701        0.0862488701
       11.5829327022        0.1305478140        0.1305478140
       11.6720165679        0.1962849914        0.1962849914
       11.7611004336        0.2199527785        0.2199527785
       11.8501842994        0.2371912008        0.2371912008
       11.9392681651        0.2699266339        0.2699266339
       12.0283520308        0.2749145618        0.2749145618
       12.1174358966        0.2311643024        0.2311643024
       12.2065197623        0.2041664418        0.2041664418
       12.2956036280        0.1871269806        0.1871269806
       12.3846874938        0.1750607522        0.1750607522
       12.4737713595        0.1671029670        0.1671029670
       12.5628552252        0.1606914699        0.1606914699
       12.6519390910        0.1551024451        0.1551024451
       12.7410229567        0.1507279286        0.1507279286
       12.8301068224        0.1464623177        0.1464623177
       12.9191906882        0.1428844729        0.1428844729
       13.0082745539        0.1395561451        0.1395561451
       13.0973584196        0.1363880324        0.1363880324
       13.1864422854        0.1335402944        0.1335402944
       13.2755261511        0.1308606076        0.1308606076
       13.3646100168        0.1282143996        0.1282143996
       13.4536938826        0.2324450513        0.2324450513
       13.5427777483        0.3451107911        0.3451107911
       13.6318616140        0.4792649891        0.4792649891
       13.7209454797        0.6840362315        0.6840362315
       13.8100293455        0.9932227224        0.9932227224
       13.8991132112        1.0549713052        1.0549713052
       13.9881970769        1.1240948160        1.1240948160
       14.0772809427        1.1977898857        1.1977898857
       14.1663648084        1.2576059033        1.2576059033
       14.2554486741        1.3103317581        1.3103317581
       14.3445325399        1.0056678037        1.0056678037
       14.4336164056        0.7516141640        0.7516141640
       14.5227002713        0.6111574358        0.6111574358
       14.6117841371        0.5109882296        0.5109882296
       14.7008680028        0.4298560896        0.4298560896
       14.7899518685        0.3583450470        0.3583450470
       14.8790357343        0.2901953792        0.2901953792
       14.9681196000        0.2160866695        0.2160866695
       15.0572034657        0.1068598891        0.1068598891
       15.1462873315        0.0000000000        0.0000000000
       15.2353711972        0.0000000000        0.0000000000
       15.3244550629        0.0000000000        0.0000000000
       15.4135389287        0.0000000000        0.0000000000
       15.5026227944        0.0000000000        0.0000000000
       15.5917066601        0.0000000000        0.0000000000
       15.6807905259        0.0000000000        0.0000000000
       15.7698743916        0.0000000000        0.0000000000
       15.8589582573        0.0000000000        0.0000000000
       15.9480421230        0.0000000000        0.0000000000
       16.0371259888        0.0000000000        0.0000000000
       16.1262098545        0.0000000000        0.0000000000
       16.2152937202        0.0000000000        0.0000000000
       16.3043775860        0.0000000000        0.0000000000
       16.3934614517        0.0000000000        0.0000000000
       16.4825453174        0.0000000000        0.0000000000
       16.5716291832        0.0000000000        0.0000000000
